Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-May-2021,514.00,523.00,512.90,522.00,518.286493410453477009,75726,2881,39247763.00,35764,47.23,10.10,8.00
21-May-2021,511.25,521.45,505.05,512.15,512.870677301458580966,180038,5645,92336211.00,18619,10.34,16.40,0.90
20-May-2021,526.00,526.00,510.00,511.85,514.814535233178941413,56566,3064,29120999.00,22662,40.06,16.00,-14.15
19-May-2021,528.10,534.95,519.65,521.60,523.621620566476019442,51229,2903,26824612.00,24031,46.91,15.30,-6.50
18-May-2021,534.00,542.00,526.00,531.50,534.313726077450657402,66778,1761,35680402.00,10541,15.79,16.00,-2.50
17-May-2021,518.00,534.50,518.00,528.15,526.237149693985550595,86924,3830,45742638.00,36738,42.26,16.50,10.15
14-May-2021,518.10,521.05,496.45,515.45,508.025941956866684818,106507,4499,54108319.00,31888,29.94,24.60,-2.65
12-May-2021,527.90,529.75,515.05,518.10,521.513192318396882827,35930,1757,18737969.00,12349,34.37,14.70,-9.80
11-May-2021,529.00,533.05,521.75,522.70,526.942032752794385235,61552,2265,32434336.00,22569,36.67,11.30,-6.30
10-May-2021,537.90,537.90,526.00,527.05,530.115948049070920218,36111,1413,19143017.00,15073,41.74,11.90,-10.85
7-May-2021,543.00,548.00,529.05,530.90,537.992870263283216545,73495,2770,39539786.00,25589,34.82,18.95,-12.10
6-May-2021,535.00,536.20,529.50,535.15,532.504502617801047120,19100,759,10170836.00,7144,37.40,6.70,0.15
5-May-2021,530.50,538.95,526.10,531.45,532.786269938971686005,38179,1690,20341247.00,11492,30.10,12.85,0.95
4-May-2021,533.15,552.45,522.60,528.50,536.581847900514655534,45273,2021,24292670.00,11182,24.70,29.85,-4.65
3-May-2021,531.00,538.15,523.10,532.05,530.507985049269452939,58860,2745,31225700.00,22572,38.35,15.05,1.05
30-April-2021,527.90,539.05,522.50,531.05,532.183958691910499139,29050,1204,15459944.00,6812,23.45,16.55,3.15
29-April-2021,539.40,545.60,527.10,529.05,534.151749985068386788,66972,3670,35773211.00,31827,47.52,18.50,-10.35
28-April-2021,543.50,550.40,534.10,540.55,545.040426738807923902,45836,2385,24982473.00,17558,38.31,16.30,-2.95
27-April-2021,558.00,558.00,534.75,544.00,543.052637808089475397,33797,1374,18353550.00,8042,23.80,23.25,-14.00
26-April-2021,548.30,566.80,543.50,545.70,558.905760390280514119,106590,3942,59573765.00,16893,15.85,23.30,-2.60
23-April-2021,533.00,548.00,532.80,545.45,543.112087607429997227,72140,2835,39180106.00,30142,41.78,15.20,12.45
22-April-2021,526.00,536.90,515.15,531.40,529.851103223120576699,91278,3895,48363749.00,30193,33.08,21.75,5.40
20-April-2021,532.10,555.25,532.10,544.35,548.191288056206088992,53375,2625,29259710.00,10887,20.40,23.15,12.25
19-April-2021,533.85,536.85,517.55,532.70,524.489163811134350941,44942,2257,23571592.00,12125,26.98,19.30,-1.15
16-April-2021,533.00,554.00,527.70,541.05,544.110954439097160490,97869,3460,53251595.00,14073,14.38,26.30,8.05
15-April-2021,530.00,534.40,524.30,528.55,528.919271006863463716,30014,1637,15874983.00,6878,22.92,10.10,-1.45
13-April-2021,531.15,545.95,510.50,526.00,529.187445704782943235,80578,4232,42640866.00,17405,21.60,35.45,-5.15
12-April-2021,559.00,559.00,528.00,535.25,539.269885844369485385,60181,2958,32453801.00,18230,30.29,31.00,-23.75
9-April-2021,552.00,580.00,546.00,568.20,569.180055982785593123,166837,6086,94960293.00,28829,17.28,34.00,16.20
8-April-2021,540.00,558.50,536.50,549.85,551.782121917918239498,62255,2761,34351196.00,21022,33.77,22.00,9.85
7-April-2021,538.00,548.20,530.35,538.85,542.102017847093817831,49756,1827,26972828.00,10000,20.10,17.85,0.85
6-April-2021,550.90,553.55,531.25,537.75,542.739759112721263545,31467,1838,17078392.00,12139,38.58,22.30,-13.15
5-April-2021,547.45,555.00,535.40,548.35,544.758373685567748775,34901,1989,19012612.00,11287,32.34,19.60,0.90
1-April-2021,553.00,565.80,541.75,547.45,554.066038732859520727,151396,5813,83883382.00,32500,21.47,24.05,-5.55
31-March-2021,541.70,553.80,530.85,549.75,544.014611562449316603,135646,4583,73793406.00,32256,23.78,22.95,8.05
30-March-2021,522.00,540.00,515.15,536.90,531.068596375814843609,66884,3773,35519992.00,29354,43.89,24.85,14.90
26-March-2021,517.00,523.00,502.70,517.25,507.955924535341992957,128643,3038,65344974.00,85294,66.30,20.30,0.25
25-March-2021,510.05,515.00,495.50,511.35,505.642787163850844746,50015,3393,25289724.00,24628,49.24,19.50,1.30
24-March-2021,510.50,517.00,500.55,511.45,510.495503211991434689,60710,3758,30992182.00,16901,27.84,16.45,0.95
23-March-2021,511.25,521.00,508.35,511.30,513.903441718957976801,26295,1617,13513091.00,6210,23.62,12.65,0.05
22-March-2021,518.00,520.40,508.15,510.20,513.536049950706539599,45645,3237,23440353.00,17411,38.14,12.25,-7.80
19-March-2021,512.90,525.15,502.05,520.75,510.684887282865895041,54517,3686,27841008.00,14854,27.25,23.10,7.85
18-March-2021,521.00,540.80,506.00,515.80,516.830888697152717860,53314,3692,27554322.00,17502,32.83,34.80,-5.20
17-March-2021,536.00,554.10,514.55,516.55,537.160965407513857524,233808,9883,125592531.00,29156,12.47,39.55,-19.45
16-March-2021,513.00,540.00,508.15,535.15,525.605070946731798092,128970,6072,67787286.00,47426,36.77,31.85,22.15
15-March-2021,527.00,527.00,502.00,510.30,508.683532219570405727,56565,2242,28773684.00,16039,28.35,25.00,-16.70
12-March-2021,540.00,546.00,510.30,517.35,530.790714086915033199,100604,4876,53399669.00,37909,37.68,35.70,-22.65
10-March-2021,546.00,546.00,532.05,535.00,536.957149148941682427,38599,1573,20726009.00,10247,26.55,13.95,-11.00
9-March-2021,540.00,544.10,524.00,537.60,534.470658188124535469,60545,1755,32359526.00,15327,25.32,20.10,-2.40
8-March-2021,530.00,550.00,530.00,537.30,539.921196268464899680,66139,2716,35709848.00,19600,29.63,20.00,7.30
5-March-2021,545.65,555.90,521.75,531.95,537.409140010534491532,112013,3234,60196810.00,38648,34.50,34.15,-13.70
4-March-2021,549.80,555.00,540.15,543.45,549.623165733458862170,141269,5094,77644715.00,39312,27.83,14.85,-6.35
3-March-2021,536.50,556.00,534.85,549.80,545.053007363450999519,147621,6330,80461270.00,43359,29.37,21.15,13.30
2-March-2021,568.00,568.00,525.20,532.25,535.406740201768291469,452301,8715,242165004.00,264525,58.48,42.80,-35.75
1-March-2021,509.00,540.00,498.55,534.05,522.053545564498066327,200913,7251,104887344.00,43024,21.41,41.45,25.05
26-February-2021,488.00,503.25,485.25,494.40,495.451513084563043803,60109,2566,29781095.00,12525,20.84,18.00,6.40
25-February-2021,500.00,502.00,493.35,496.30,496.276144259402227859,45335,1844,22498679.00,9632,21.25,8.65,-3.70
24-February-2021,494.90,508.95,489.00,495.55,496.522772796037896907,118321,3996,58749071.00,38225,32.31,19.95,0.65
23-February-2021,484.10,497.45,484.10,490.75,490.745781726799497397,44568,2687,21871558.00,15616,35.04,13.35,6.65
22-February-2021,499.90,500.35,482.05,484.85,487.423836036010247749,69869,4479,34055816.00,28956,41.44,18.30,-15.05
19-February-2021,500.00,505.10,483.55,496.10,494.684142668925277620,212520,8355,105130274.00,71444,33.62,21.55,-3.90
18-February-2021,456.70,526.90,455.75,478.85,493.842606977213147812,619875,26126,306120686.00,141466,22.82,71.15,22.15
17-February-2021,444.45,454.40,436.60,444.65,444.575809803822172656,59181,2263,26310441.00,21043,35.56,17.80,0.20
16-February-2021,435.00,444.55,428.50,439.85,437.002172338884866039,51097,1850,22329500.00,16583,32.45,16.05,4.85
15-February-2021,449.50,453.10,425.35,431.45,438.937170296893025824,101417,5437,44515691.00,37641,37.12,27.75,-18.05
12-February-2021,442.45,454.20,433.95,449.50,444.186568828619859041,89672,3347,39831098.00,16351,18.23,20.25,7.05
11-February-2021,451.95,451.95,442.00,443.45,445.598325250666625083,64129,3019,28575775.00,14680,22.89,9.95,-8.50
10-February-2021,465.90,490.00,441.30,452.50,457.842323010421784093,323649,8482,148180210.00,56078,17.33,48.70,-13.40
9-February-2021,440.00,477.40,436.00,461.50,461.610175136151706304,612552,16904,282760236.00,81606,13.32,41.40,21.50
8-February-2021,412.00,449.00,407.60,435.10,431.050744414488869164,1144658,30761,493405683.00,191435,16.72,41.40,23.10
5-February-2021,380.80,386.10,376.20,379.75,380.347082599233081148,48245,2399,18349845.00,23225,48.14,9.90,-1.05
4-February-2021,373.00,385.95,371.50,380.80,380.150114463564575455,38877,1845,14779096.00,16196,41.66,14.45,7.80
3-February-2021,367.00,384.50,363.00,372.35,378.095342789598108747,126900,5252,47980299.00,56968,44.89,21.50,5.35
2-February-2021,359.10,368.60,359.10,367.00,363.841779043470977468,23878,1117,8687814.00,8371,35.06,9.50,7.90
1-February-2021,384.70,384.70,357.10,359.05,364.415990978897062771,55869,2028,20359557.00,28653,51.29,27.60,-25.65
29-January-2021,370.05,374.70,362.30,370.00,368.592780475733861239,32329,1318,11916236.00,14601,45.16,12.40,-0.05
28-January-2021,371.95,375.50,362.00,373.05,371.110457742419001498,43365,3008,16093205.00,24770,57.12,13.50,1.10
27-January-2021,357.50,375.40,352.90,374.05,370.035371907470305685,99514,3345,36823700.00,22465,22.57,22.50,16.55
25-January-2021,351.70,366.00,342.30,357.90,355.246865557600805751,28793,1224,10228623.00,8287,28.78,23.70,6.20
22-January-2021,364.20,364.20,345.90,349.65,354.560840947995274489,41477,2833,14706120.00,19021,45.86,18.30,-14.55
21-January-2021,373.80,373.80,361.00,364.20,366.382568429718048981,48590,3197,17802529.00,24713,50.86,12.80,-9.60
20-January-2021,369.00,374.65,368.70,372.15,371.374078664144543734,15331,960,5693536.00,7069,46.11,5.95,3.15
19-January-2021,372.95,372.95,366.65,368.50,368.180042952593063951,25144,1471,9257519.00,9953,39.58,6.30,-4.45
18-January-2021,378.00,378.00,363.00,366.60,366.934651555341210513,33176,1595,12173424.00,15072,45.43,15.00,-11.40
15-January-2021,382.00,382.00,370.10,374.85,376.214570922212969487,93666,3151,35238514.00,47484,50.70,11.90,-7.15
14-January-2021,369.00,379.10,369.00,375.85,375.088483207407083897,45794,2386,17176802.00,24495,53.49,10.10,6.85
13-January-2021,383.10,388.00,369.20,371.15,375.454159515852226537,99639,7293,37409877.00,54767,54.97,18.80,-11.95
12-January-2021,387.00,388.00,383.00,384.40,384.976121659477967006,44978,1621,17315456.00,25073,55.74,5.00,-2.60
11-January-2021,393.10,393.35,384.50,386.70,388.685728341845101438,42686,1691,16591439.00,19411,45.47,8.85,-6.40
8-January-2021,392.00,392.00,385.00,390.00,388.097270641787539964,55361,1919,21485453.00,23404,42.28,7.00,-2.00
7-January-2021,389.60,393.95,385.50,387.30,389.535044175954544035,32031,1087,12477197.00,10465,32.67,8.45,-2.30
6-January-2021,394.45,397.15,380.20,385.95,390.094606532868210030,88292,2722,34442233.00,27564,31.22,16.95,-8.50
5-January-2021,380.10,390.90,380.10,389.40,387.354489738053174551,91698,2571,35519632.00,24135,26.32,10.80,9.30
4-January-2021,384.90,387.25,375.00,378.00,381.393516935927351634,67283,2445,25661300.00,22952,34.11,12.25,-6.90
1-January-2021,381.25,381.35,376.00,377.75,379.270590323562227406,39436,1640,14956915.00,18779,47.62,5.35,-3.50
31-December-2020,385.00,385.00,375.00,376.65,378.910066251359636111,40452,1882,15327670.00,19548,48.32,10.00,-8.35
30-December-2020,382.00,384.85,375.10,382.25,379.961442041042706600,45075,1420,17126762.00,16787,37.24,9.75,0.25
29-December-2020,378.95,387.45,372.25,380.30,380.196287738171900450,131995,3329,50184009.00,51664,39.14,15.20,1.35
28-December-2020,380.00,380.00,370.20,375.25,374.820864232743867655,70120,1609,26282439.00,31033,44.26,9.80,-4.75
24-December-2020,362.00,379.75,362.00,375.65,372.235991204721675731,129615,4827,48247368.00,71632,55.27,17.75,13.65
23-December-2020,367.00,367.00,348.20,364.30,358.985893158696816178,48558,1738,17431637.00,16285,33.54,18.80,-2.70
22-December-2020,350.00,362.75,346.00,348.90,350.818216983244772898,49119,1652,17231840.00,20008,40.73,16.75,-1.10
21-December-2020,365.05,372.25,340.60,358.10,359.577628195252598272,84383,4173,30342239.00,36531,43.29,31.65,-6.95
18-December-2020,363.00,369.00,361.65,365.05,365.109778500944782699,38104,1063,13912143.00,18481,48.50,7.35,2.05
17-December-2020,365.00,365.00,360.75,361.95,362.408324298277315986,16602,539,6016703.00,7252,43.68,4.25,-3.05
16-December-2020,360.00,363.55,358.95,360.60,361.080234139419381540,16913,559,6106950.00,9785,57.85,4.60,0.60
15-December-2020,365.00,365.00,357.75,359.65,360.955141313079675746,54772,1186,19770235.00,20457,37.35,7.25,-5.35
14-December-2020,350.00,360.60,348.85,359.35,357.284685168286005690,93145,2206,33279282.00,27371,29.39,11.75,9.35
11-December-2020,354.00,354.00,347.50,348.50,349.669006887358364807,22505,1037,7869301.00,12488,55.49,6.50,-5.50
10-December-2020,350.00,354.60,346.45,348.05,350.549631461166491917,63901,2312,22400472.00,21893,34.26,8.15,-1.95
9-December-2020,343.20,352.00,341.05,347.55,346.743535443602318323,35888,1424,12443932.00,15689,43.72,10.95,4.35
8-December-2020,347.95,349.00,340.50,341.40,344.087456752155527486,36418,1860,12530977.00,16116,44.25,8.50,-6.55
7-December-2020,350.00,350.00,342.00,344.05,344.966488976296449642,38644,2208,13330885.00,20646,53.43,8.00,-5.95
4-December-2020,348.00,349.90,337.70,347.65,346.940991012639976930,104035,4715,36094006.00,67476,64.86,12.20,-0.35
3-December-2020,348.60,350.70,342.30,345.00,345.612539533794072859,68296,3634,23603954.00,30970,45.35,8.40,-3.60
2-December-2020,345.95,352.90,335.00,348.60,342.260608244714965458,163717,7428,56033880.00,59990,36.64,17.90,2.65
1-December-2020,350.00,354.40,340.25,341.00,343.852664707302655132,120107,8487,41299112.00,73305,61.03,14.15,-9.00
27-November-2020,348.00,411.20,343.40,348.10,369.093471073055824114,561639,25017,207297288.00,161349,28.73,67.80,0.10
26-November-2020,341.00,347.80,339.85,344.15,344.186462451825336443,80177,2900,27595838.00,26443,32.98,7.95,3.15
25-November-2020,337.95,345.70,334.95,337.95,340.289311755672726882,186242,8102,63376162.00,93440,50.17,10.75,0.00
24-November-2020,325.80,339.55,325.00,334.15,332.467992563751797677,142545,5365,47391650.00,65672,46.07,14.55,8.35
23-November-2020,319.95,331.75,319.95,323.25,326.080347732430665076,129985,7772,42385554.00,48082,36.99,11.80,3.30
20-November-2020,318.30,323.45,317.05,318.55,319.918426242123995959,20791,864,6651424.00,11399,54.83,6.40,0.25
19-November-2020,325.00,328.95,316.00,318.30,321.404211225506476253,75275,4394,24193702.00,30257,40.20,12.95,-6.70
18-November-2020,313.00,327.50,313.00,324.65,322.095315310478133641,186245,8247,59988642.00,90815,48.76,14.50,11.65
17-November-2020,310.00,312.55,308.00,311.00,310.297073119188503803,37856,1986,11746606.00,23344,61.67,4.55,1.00
14-November-2020,309.15,310.30,308.25,309.15,309.155342569747580185,10538,407,3257879.00,8972,85.14,2.05,0.00
13-November-2020,316.00,316.00,303.50,305.50,305.855310668692409384,50681,2561,15501053.00,26963,53.20,12.50,-10.50
12-November-2020,308.80,312.55,305.95,310.75,308.482043884291245919,13171,560,4063017.00,8099,61.49,6.60,1.95
11-November-2020,310.75,311.55,306.90,308.70,309.366471527408195848,9395,761,2906498.00,5218,55.54,4.65,-2.05
10-November-2020,315.00,315.20,307.30,309.30,309.985007740568728102,12273,1000,3804446.00,5845,47.62,7.90,-5.70
9-November-2020,316.80,317.10,311.10,313.90,313.618435508679411118,18204,1036,5709110.00,10293,56.54,6.00,-2.90
6-November-2020,320.00,322.75,306.50,312.25,313.374832611649251761,102307,3566,32060439.00,24562,24.01,16.25,-7.75
5-November-2020,300.00,302.80,297.50,301.25,301.277032096706961233,11995,619,3613818.00,6271,52.28,5.30,1.25
4-November-2020,296.90,298.20,293.90,296.20,295.559760733452593917,17888,806,5286973.00,12480,69.77,4.30,-0.70
3-November-2020,298.75,298.80,294.30,295.55,296.860582683147774758,34221,1293,10158866.00,22904,66.93,4.50,-3.20
2-November-2020,297.05,298.00,290.25,296.90,294.534436963370189634,32378,1750,9536436.00,18842,58.19,7.75,-0.15
30-October-2020,295.80,299.70,294.65,296.30,296.823450689726168416,9714,406,2883343.00,4375,45.04,5.05,0.50
29-October-2020,295.30,296.45,291.35,295.30,295.139232595925509311,8001,315,2361409.00,3115,38.93,5.10,0.00
28-October-2020,296.70,297.00,293.40,294.55,295.096450501722330387,6677,279,1970359.00,4419,66.18,3.60,-2.15
27-October-2020,292.70,296.00,289.55,295.10,293.540344191031977609,16793,1113,4929423.00,9383,55.87,6.45,2.40
26-October-2020,287.10,299.90,287.10,292.55,296.196037189452827312,32805,1698,9716711.00,11164,34.03,12.80,5.45
23-October-2020,292.40,292.80,289.30,289.90,290.767413541159279103,20530,703,5969455.00,12295,59.89,3.50,-2.50
22-October-2020,287.20,291.35,286.70,288.00,288.813102434242770789,12242,578,3535650.00,4937,40.33,4.65,0.80
21-October-2020,288.50,291.15,286.15,286.80,287.724737966826091380,19654,1117,5654942.00,8687,44.20,5.00,-1.70
20-October-2020,291.90,294.30,286.00,288.05,291.202400204272704059,11749,1489,3421337.00,7597,64.66,8.30,-3.85
19-October-2020,293.70,294.00,288.90,289.40,290.519972640218878248,7310,289,2123701.00,4458,60.98,5.10,-4.30
16-October-2020,292.00,299.00,291.00,291.75,293.718707149853085210,10210,409,2998868.00,6192,60.65,8.00,-0.25
15-October-2020,295.55,298.65,290.40,291.85,294.854359629511338230,9393,505,2769567.00,4039,43.00,8.25,-3.70
14-October-2020,283.60,299.60,283.00,296.15,294.535876551418439716,36096,1358,10631567.00,14252,39.48,16.60,12.55
13-October-2020,293.25,293.25,281.00,283.60,285.651845863648612233,33399,3413,9540486.00,27847,83.38,12.25,-9.65
12-October-2020,301.00,308.50,291.60,293.25,299.719170237135706104,23573,2006,7065280.00,12459,52.85,16.90,-7.75
9-October-2020,306.75,310.10,302.00,303.55,305.261833962870690347,12443,1180,3798373.00,7012,56.35,8.10,-3.20
8-October-2020,305.95,307.45,303.50,306.30,305.859499914951522367,5879,450,1798148.00,3268,55.59,3.95,0.35
7-October-2020,311.60,314.95,301.00,303.95,308.781280950808847804,18174,1029,5611791.00,8210,45.17,13.95,-7.65
6-October-2020,313.00,315.00,310.45,310.70,312.102144397919045806,7881,491,2459677.00,5350,67.88,4.55,-2.30
5-October-2020,312.15,314.15,308.70,311.20,311.074123675323162920,17174,1593,5342387.00,13938,81.16,5.45,-0.95
1-October-2020,314.00,316.90,309.80,310.60,313.144833757830247126,14527,616,4549055.00,6396,44.03,7.10,-3.40
30-September-2020,311.10,313.75,305.75,307.70,310.567636840006834880,17557,610,5452636.00,5849,33.31,8.00,-3.40
29-September-2020,310.95,311.00,298.10,309.80,306.781919939290457218,10542,738,3234095.00,4893,46.41,12.90,-1.15
28-September-2020,301.80,304.00,301.40,301.85,302.451419132001802072,6659,329,2014024.00,2811,42.21,2.60,0.05
25-September-2020,300.40,305.90,296.05,297.40,299.357276449476823535,19783,940,5922185.00,7496,37.89,9.85,-3.00
24-September-2020,300.00,303.00,294.90,296.50,298.649635036496350364,13563,723,4050585.00,4699,34.65,8.10,-3.50
23-September-2020,310.00,312.80,297.05,299.00,303.307238813182564994,20694,1193,6276640.00,7793,37.66,15.75,-11.00
22-September-2020,300.65,312.25,294.00,308.40,302.443273932591644514,30471,1322,9215749.00,8671,28.46,18.25,7.75
21-September-2020,316.25,318.70,303.65,308.60,312.573831413049967166,67004,2858,20943697.00,41593,62.08,15.05,-7.65
