Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2021,12949.00,14210.00,12800.00,13574.35,13608.630238934586760673,2553,1358,34742833.00,698,27.34,1410.00,625.35
25-August-2021,13082.85,13177.00,12974.40,13112.75,13096.008645533141210374,347,126,4544315.00,204,58.79,202.60,29.90
24-August-2021,12922.95,13089.00,12700.00,13028.05,12926.940298507462686567,201,150,2598315.00,109,54.23,389.00,105.10
23-August-2021,12927.00,12927.00,12599.40,12739.00,12754.257649938800489596,3268,299,41680914.00,3110,95.17,327.60,-188.00
20-August-2021,12501.05,12925.00,12500.00,12820.45,12686.650537634408602150,186,159,2359717.00,69,37.10,425.00,319.40
18-August-2021,12637.40,12830.00,12620.75,12803.00,12750.046492377733324136,14497,290,184837424.00,14252,98.31,209.25,165.60
17-August-2021,12808.15,12808.15,12635.05,12696.55,12650.309517301700103864,18293,176,231412112.00,18122,99.07,173.10,-111.60
16-August-2021,13000.00,13000.00,12679.55,12784.95,12845.413612565445026178,573,268,7360422.00,310,54.10,320.45,-215.05
13-August-2021,12756.85,12980.30,12684.75,12870.00,12840.440969057327896378,20845,437,267658992.00,20304,97.40,295.55,113.15
12-August-2021,12401.05,12692.85,12356.10,12554.25,12465.808383233532934131,334,213,4163580.00,171,51.20,336.75,153.20
11-August-2021,12576.00,12576.00,12342.20,12404.60,12422.265536723163841807,177,136,2198741.00,88,49.72,233.80,-171.40
10-August-2021,12692.90,12714.80,12548.70,12576.40,12617.092465753424657534,292,210,3684191.00,157,53.77,166.10,-116.50
9-August-2021,12639.00,12731.35,12630.00,12646.50,12664.696000000000000000,375,212,4749261.00,244,65.07,101.35,7.50
6-August-2021,12696.40,12730.70,12633.00,12656.90,12682.287179487179487179,195,137,2473046.00,124,63.59,97.70,-39.50
5-August-2021,12840.00,12840.00,12630.00,12676.20,12671.562874251497005988,501,209,6348453.00,338,67.46,210.00,-163.80
4-August-2021,12798.15,12822.90,12662.10,12704.45,12724.964143426294820717,251,150,3193966.00,166,66.14,160.80,-93.70
3-August-2021,12799.00,12799.00,12686.05,12740.80,12711.274760383386581469,313,179,3978629.00,216,69.01,112.95,-58.20
2-August-2021,12800.00,12800.00,12652.00,12713.85,12693.786384976525821596,426,257,5407553.00,257,60.33,148.00,-86.15
30-July-2021,12651.00,12792.55,12651.00,12690.50,12730.371428571428571428,140,88,1782252.00,94,67.14,141.55,39.50
