Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2021,1045.00,1074.65,1029.35,1039.65,1056.480784432629105439,92347,4831,97562831.00,8736,9.46,45.30,-5.35
25-August-2021,1005.00,1055.15,1002.95,1040.65,1037.188642789151405799,70387,4430,73004597.00,14257,20.26,52.20,35.65
24-August-2021,1035.00,1038.90,1000.40,1014.85,1016.084168284789644012,38625,2282,39246251.00,4915,12.72,38.50,-20.15
23-August-2021,1045.20,1063.00,1025.50,1029.15,1046.844538223919441539,82226,4650,86077839.00,14883,18.10,37.50,-16.05
20-August-2021,1004.75,1045.20,987.95,1032.75,1020.567102474239785104,47651,3270,48631043.00,9799,20.56,57.25,28.00
18-August-2021,1014.80,1022.50,1002.50,1004.75,1012.975642336832877627,47911,3089,48532676.00,20943,43.71,20.00,-10.05
17-August-2021,995.00,1011.00,983.85,1006.20,997.018827951477874594,29265,1633,29177756.00,9996,34.16,27.15,11.20
16-August-2021,994.00,995.50,976.00,991.05,986.364240080699394754,11896,934,11733789.00,2995,25.18,19.50,-2.95
13-August-2021,993.60,999.40,981.00,982.95,990.903889453004282371,22651,1343,22444964.00,6457,28.51,18.40,-10.65
12-August-2021,985.80,992.40,976.95,990.45,988.158150851581508515,12741,792,12590123.00,2933,23.02,15.45,4.65
11-August-2021,989.80,992.00,957.80,979.70,971.261600799289520426,18016,1287,17498249.00,3713,20.61,34.20,-10.10
10-August-2021,975.20,991.45,968.25,985.15,982.211973217802284363,25390,1782,24938362.00,4185,16.48,23.20,9.95
9-August-2021,968.50,982.75,963.15,974.85,972.568158820411506770,20753,1815,20183707.00,7327,35.31,19.60,6.35
6-August-2021,976.05,986.30,969.65,972.40,977.645243630065180728,21939,1051,21448559.00,8453,38.53,16.65,-3.65
5-August-2021,1003.00,1003.00,971.90,975.95,983.163821796085376652,32749,1849,32197632.00,5019,15.33,31.10,-27.05
4-August-2021,1023.90,1023.90,980.00,988.75,998.808738655138854310,88366,5052,88260733.00,14706,16.64,43.90,-35.15
3-August-2021,992.00,1020.00,987.95,1016.55,1006.394263984845108090,71792,3935,72251057.00,31549,43.94,32.05,24.55
2-August-2021,987.90,1007.40,987.90,992.40,996.526885381453829130,41119,2325,40976189.00,20163,49.04,19.50,4.50
30-July-2021,985.00,998.00,970.70,987.90,985.735504710632570659,18575,1678,18310037.00,4970,26.76,27.30,2.90
29-July-2021,1009.00,1009.00,982.75,986.65,993.426313649761154588,19678,1746,19548643.00,8243,41.89,26.25,-22.35
28-July-2021,1007.00,1009.95,985.35,1001.05,997.272656265255511511,51211,2458,51071330.00,10760,21.01,24.60,-5.95
27-July-2021,982.25,1004.70,970.00,998.65,993.176234152181814294,46773,2819,46453832.00,15920,34.04,34.70,16.40
26-July-2021,981.15,987.80,974.40,976.30,982.249797201379030622,39448,2759,38747790.00,15675,39.74,13.40,-4.85
23-July-2021,978.20,983.50,962.05,980.20,974.470468553647298186,66844,3572,65137504.00,32430,48.52,21.45,2.00
22-July-2021,948.85,973.75,948.85,969.90,964.560636710329961863,30155,1602,29086326.00,10200,33.83,24.90,21.05
20-July-2021,944.00,953.00,939.50,948.50,946.480919657869727319,27358,2101,25893825.00,11479,41.96,13.50,4.50
19-July-2021,943.00,958.00,942.30,944.10,950.984082148079223713,180552,1673,171702078.00,167598,92.83,15.70,1.10
16-July-2021,950.00,959.45,944.30,951.25,950.004963301648417759,66488,1972,63163930.00,10168,15.29,15.15,1.25
15-July-2021,939.00,949.65,939.00,948.30,946.185347910493511801,19574,976,18520632.00,6362,32.50,10.65,9.30
14-July-2021,946.00,946.20,935.40,939.95,941.164177101967799642,22360,1524,21044431.00,7265,32.49,10.80,-6.05
13-July-2021,957.00,957.15,940.60,943.00,947.643237950168643237,27573,2178,26129367.00,9652,35.01,16.55,-14.00
12-July-2021,967.00,974.20,953.10,957.25,964.265578361297830169,211399,1620,203844779.00,165051,78.08,21.10,-9.75
9-July-2021,978.00,978.00,956.30,965.50,964.394164682628812721,44522,1943,42936757.00,5321,11.95,21.70,-12.50
8-July-2021,967.80,969.95,951.90,962.35,959.649214222024074899,71776,2504,68879782.00,14107,19.65,18.05,-5.45
7-July-2021,968.00,980.80,955.90,962.80,968.865389110937526726,350774,8235,339852788.00,214031,61.02,24.90,-5.20
6-July-2021,930.00,976.90,927.65,964.40,951.696251691944608336,288130,6679,274212241.00,131513,45.64,49.25,34.40
5-July-2021,896.00,927.25,896.00,924.75,917.576200330954168239,241121,10235,221246891.00,86450,35.85,31.25,28.75
2-July-2021,898.80,908.25,881.00,891.40,892.686124104697455976,106249,4485,94847008.00,25374,23.88,27.25,-7.40
1-July-2021,872.95,892.85,869.35,888.35,879.926871079836214464,2436601,2245,2144030694.00,2384177,97.85,23.50,15.40
30-June-2021,882.30,892.45,866.55,869.80,877.257328649375887585,66895,3637,58684129.00,18973,28.36,25.90,-12.50
