Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-November-2020,7048.00,7111.00,6931.50,7026.70,7062.554870849771071500,34727,5544,245261343.00,6975,20.09,179.50,-21.30
26-November-2020,7120.00,7120.00,6904.00,6993.25,6951.711777888446215139,56224,8607,390853043.00,28908,51.42,216.00,-126.75
25-November-2020,7210.00,7250.00,7020.00,7054.70,7129.006301140098370316,44119,6453,314524629.00,24424,55.36,230.00,-155.30
24-November-2020,7030.00,7206.85,7030.00,7157.95,7163.095344673231871083,89360,13490,640094200.00,47993,53.71,176.85,127.95
23-November-2020,7002.25,7043.00,6935.05,6986.65,6981.296552926308449906,22947,5439,160199812.00,7644,33.31,107.95,-15.60
20-November-2020,6930.15,7017.00,6907.00,6967.10,6959.249319128484460108,49936,6011,347517074.00,25565,51.20,110.00,36.95
19-November-2020,7042.00,7126.90,6920.00,6961.35,7067.275287851492128142,63835,12485,451139518.00,24815,38.87,206.90,-80.65
18-November-2020,6990.00,7068.00,6950.00,7055.30,7018.260725563118377657,71255,11474,500086168.00,24945,35.01,118.00,65.30
17-November-2020,6853.00,6995.00,6853.00,6981.50,6940.143788825533310258,109786,18070,761930626.00,70608,64.31,142.00,128.50
14-November-2020,6859.00,6863.10,6835.55,6853.65,6853.067214873078298176,5594,1022,38336058.00,3190,57.03,27.55,-5.35
13-November-2020,6851.00,6874.00,6786.55,6808.95,6816.143429586850288760,112550,6853,767156943.00,85516,75.98,87.45,-42.05
12-November-2020,6864.00,6929.25,6790.20,6837.30,6850.928175051942245482,38023,5440,260492842.00,14677,38.60,139.05,-26.70
11-November-2020,6880.00,6903.20,6755.20,6855.50,6857.172186359809149593,57008,8064,390913672.00,26306,46.14,148.00,-24.50
10-November-2020,6952.00,6960.00,6765.00,6791.00,6799.941244297388078407,39894,5951,271276856.00,8482,21.26,195.00,-161.00
9-November-2020,7000.00,7025.00,6816.05,6869.80,6887.590638725059605973,39845,6263,274436049.00,12921,32.43,208.95,-130.20
6-November-2020,7100.00,7133.00,6887.15,6905.60,6975.669851530148469851,49505,8587,345330536.00,13659,27.59,245.85,-194.40
5-November-2020,7028.80,7100.00,6984.60,7093.35,7059.674487331963815908,27747,4036,195884788.00,11651,41.99,115.40,64.55
4-November-2020,6916.00,7050.00,6902.40,6952.20,6987.731931700503335500,41523,9536,290151593.00,13741,33.09,147.60,36.20
3-November-2020,6941.00,6975.70,6857.00,6915.15,6906.656037248611002425,25558,4143,176520315.00,5541,21.68,118.70,-25.85
2-November-2020,7050.00,7050.00,6843.70,6863.35,6915.659357302778875279,30372,4099,210042406.00,4909,16.16,206.30,-186.65
30-October-2020,7057.00,7106.50,6882.90,6956.20,6975.576707461508093170,37995,5615,265037037.00,5168,13.60,223.60,-100.80
29-October-2020,7095.00,7196.30,6988.70,7114.00,7086.203208838844395104,37833,7097,268092326.00,2234,5.90,207.60,19.00
28-October-2020,7170.00,7329.75,7106.50,7182.45,7196.748654607967710591,107032,10495,770282402.00,62865,58.73,223.25,12.45
27-October-2020,7065.00,7205.15,7055.00,7158.60,7134.342990503782391759,62130,12592,443256730.00,35137,56.55,150.15,93.60
26-October-2020,7095.10,7163.35,6938.00,7054.45,7067.485867224698996148,65946,10750,466072423.00,11438,17.34,225.35,-40.65
23-October-2020,6825.00,7129.50,6825.00,7108.45,7019.022155948499382393,89863,11618,630750388.00,54078,60.18,304.50,283.45
22-October-2020,6845.00,6859.60,6778.00,6806.25,6804.728582454334962696,19435,4244,132249900.00,7741,39.83,81.60,-38.75
21-October-2020,6910.00,6945.00,6763.75,6864.90,6872.132471891256922302,29795,6405,204755187.00,8412,28.23,181.25,-45.10
20-October-2020,6821.00,6947.85,6820.00,6849.00,6874.293929908549683913,16293,3245,112002871.00,5533,33.96,127.85,28.00
19-October-2020,6951.00,6976.85,6822.00,6851.60,6873.594915520217607365,19117,3822,131402514.00,3000,15.69,154.85,-99.40
