Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2021,1460.00,1466.90,1444.10,1449.45,1453.663650793650793650,44100,2508,64106567.00,8539,19.36,22.80,-10.55
25-August-2021,1462.10,1477.50,1450.00,1463.00,1463.127334402185208277,134724,5809,197118367.00,42890,31.84,27.50,0.90
24-August-2021,1420.00,1466.40,1416.00,1463.90,1449.749351319992094710,156857,6491,227403334.00,24876,15.86,50.40,43.90
23-August-2021,1414.95,1442.65,1409.00,1415.60,1425.852195629106421290,186598,8894,266061168.00,51382,27.54,33.65,0.65
20-August-2021,1366.65,1420.45,1366.65,1399.35,1402.412351398601398601,114400,6095,160435973.00,30819,26.94,53.80,32.70
18-August-2021,1414.00,1424.85,1404.35,1412.70,1413.500397149865669898,85610,5025,121009769.00,25115,29.34,20.50,-1.30
17-August-2021,1367.50,1428.45,1367.50,1414.90,1412.708220195820029541,226126,9744,319450059.00,26375,11.66,60.95,47.40
16-August-2021,1384.00,1398.95,1360.35,1367.60,1371.877050174199128600,123709,5476,169713538.00,35151,28.41,38.60,-16.40
13-August-2021,1381.95,1389.70,1366.00,1382.75,1378.948282632131306713,140069,8632,193147907.00,38121,27.22,23.70,0.80
12-August-2021,1324.00,1394.95,1319.80,1387.05,1370.138585289635616596,259205,10437,355146772.00,53238,20.54,75.15,63.05
11-August-2021,1325.00,1326.85,1298.70,1323.30,1312.278691331600672680,163525,6565,214590373.00,46186,28.24,28.15,-1.70
10-August-2021,1290.65,1329.20,1282.95,1323.10,1315.495767824580184528,220454,8759,290006304.00,32323,14.66,46.25,32.45
9-August-2021,1275.10,1306.80,1274.00,1286.90,1285.409146190633245382,194048,9370,249431074.00,54630,28.15,32.80,11.80
6-August-2021,1248.00,1272.55,1243.20,1264.90,1261.573737596471885336,90700,4490,114424738.00,21258,23.44,29.35,16.90
5-August-2021,1220.85,1254.60,1217.10,1247.85,1242.521337010498822963,232788,11397,289244057.00,55131,23.68,37.50,27.00
4-August-2021,1226.25,1230.00,1214.10,1216.85,1219.823187778084025672,50794,2406,61959699.00,16691,32.86,15.90,-9.40
3-August-2021,1211.00,1229.75,1210.20,1226.05,1223.346920784182024264,95284,5307,116565388.00,41745,43.81,19.55,15.05
2-August-2021,1218.00,1218.00,1195.95,1211.00,1203.430191564371575415,70629,4565,84997071.00,31431,44.50,22.05,-7.00
30-July-2021,1189.95,1237.00,1175.05,1209.45,1216.273390010536329006,937708,34150,1140509288.00,93184,9.94,61.95,19.50
29-July-2021,1134.00,1140.90,1116.00,1127.75,1129.664365439872547439,105451,5081,119124237.00,24157,22.91,24.90,-6.25
28-July-2021,1130.00,1130.25,1106.30,1119.50,1118.770765627189675077,149851,4451,167648918.00,28356,18.92,23.95,-10.50
27-July-2021,1127.00,1130.00,1104.70,1122.20,1112.427337043147562987,35761,1816,39781514.00,9849,27.54,25.30,-4.80
26-July-2021,1130.30,1138.25,1117.10,1120.05,1127.084801719835694268,26049,1474,29359432.00,8727,33.50,21.15,-10.25
23-July-2021,1124.70,1141.00,1116.45,1130.30,1128.939415521757110692,87052,4347,98276434.00,22019,25.29,24.55,5.60
22-July-2021,1082.00,1152.10,1081.90,1148.45,1126.180138008283840659,239261,11925,269450986.00,63618,26.59,70.20,66.45
20-July-2021,1100.00,1101.75,1085.00,1087.00,1091.672514130207243039,71655,4377,78223794.00,32210,44.95,16.75,-13.00
19-July-2021,1102.30,1110.15,1086.55,1094.25,1102.312830266461792152,320196,2335,352956159.00,285087,89.04,23.60,-8.05
16-July-2021,1115.00,1115.00,1083.60,1103.00,1095.113962416649828248,84133,4342,92135223.00,23267,27.66,31.40,-12.00
15-July-2021,1085.70,1119.60,1076.45,1112.15,1105.285979577560479710,198703,8703,219623640.00,43053,21.67,43.15,26.45
14-July-2021,1061.40,1080.00,1048.80,1078.40,1071.462839639639639639,138750,5590,148665469.00,19554,14.09,31.20,17.00
13-July-2021,1058.20,1060.20,1048.30,1050.10,1051.853639846743295019,56115,9550,59024767.00,31002,55.25,11.90,-8.10
12-July-2021,1060.00,1060.00,1046.10,1056.50,1052.159639656520173437,341563,9819,359378803.00,306246,89.66,13.90,-3.50
9-July-2021,1060.00,1068.75,1049.25,1051.60,1057.512702684960283594,45699,2251,48327273.00,13151,28.78,19.50,-8.40
8-July-2021,1046.50,1063.00,1045.00,1059.80,1054.907989242550250035,92587,4256,97670766.00,35018,37.82,18.00,13.30
