Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2021,2570.45,2622.55,2551.35,2566.85,2579.723786427720004932,24329,1937,62762100.00,5055,20.78,71.20,-3.60
25-August-2021,2608.00,2634.70,2555.60,2562.40,2598.309597349356994440,17807,1805,46268099.00,2285,12.83,79.10,-45.60
24-August-2021,2535.10,2643.25,2517.00,2607.95,2577.922349523963208003,30985,2791,79876924.00,3743,12.08,126.25,72.85
23-August-2021,2639.50,2671.55,2532.25,2552.20,2593.983936711608499553,41461,3674,107549168.00,7643,18.43,139.30,-87.30
20-August-2021,2690.00,2716.35,2616.35,2639.50,2667.581605467392563419,34532,3944,92116928.00,3183,9.22,100.00,-50.50
18-August-2021,2718.10,2760.00,2685.00,2700.90,2725.516321005884063807,44697,3741,121822403.00,18678,41.79,75.00,-17.20
17-August-2021,2789.95,2791.95,2677.30,2702.35,2722.454171883527561077,31149,3211,84801725.00,5003,16.06,114.65,-87.60
16-August-2021,2760.00,2792.75,2690.00,2767.60,2736.622906125089531203,43281,2482,118443776.00,3971,9.17,102.75,7.60
13-August-2021,2727.70,2758.90,2684.85,2723.75,2726.669819078947368421,31616,2251,86206393.00,11703,37.02,74.05,-3.95
12-August-2021,2715.00,2782.35,2693.25,2718.65,2736.708244215438460042,41144,2611,112599124.00,4603,11.19,89.10,3.65
11-August-2021,2786.00,2787.00,2632.40,2728.50,2699.401672294581122366,62190,4499,167875790.00,6733,10.83,154.60,-57.50
10-August-2021,2810.00,2814.65,2747.00,2779.10,2773.927957842096065172,74387,5617,206344179.00,12195,16.39,67.65,-30.90
9-August-2021,2670.00,2856.80,2641.15,2814.75,2790.351747899605099255,188655,15158,526413809.00,13945,7.39,215.65,144.75
6-August-2021,2605.00,2687.00,2583.40,2664.30,2627.725668972174699723,395719,10863,1039840974.00,30797,7.78,103.60,59.30
5-August-2021,2555.15,2615.40,2524.20,2599.25,2586.283495497673294252,115829,4471,299566631.00,15228,13.15,91.20,44.10
4-August-2021,2522.00,2577.25,2505.00,2550.05,2550.476989177457219211,203187,6992,518223768.00,41852,20.60,72.25,28.05
3-August-2021,2517.80,2534.20,2467.40,2507.65,2496.522891598588809744,74547,3867,186108292.00,11358,15.24,66.80,-10.15
2-August-2021,2348.00,2500.05,2337.95,2489.35,2438.664325146276156160,121004,8945,295088138.00,21050,17.40,162.10,141.35
30-July-2021,2322.65,2353.00,2311.95,2317.80,2331.090658167121217099,60866,3776,141884164.00,44134,72.51,41.05,-4.85
29-July-2021,2333.50,2388.25,2287.50,2318.15,2320.568078337238764740,52491,3950,121808939.00,11651,22.20,100.75,-15.35
28-July-2021,2305.90,2379.60,2300.25,2310.05,2317.853215851530243051,117465,6301,272266628.00,64528,54.93,79.35,4.15
27-July-2021,2264.85,2409.50,2264.65,2305.90,2355.847521170960748379,166974,10066,393365284.00,50373,30.17,144.85,41.05
26-July-2021,2279.60,2279.60,2234.00,2250.65,2251.890555291884195538,10535,1014,23723667.00,2138,20.29,45.60,-28.95
23-July-2021,2235.00,2277.00,2207.75,2253.75,2240.818019738936644380,31410,3088,70384094.00,5590,17.80,69.25,18.75
22-July-2021,2250.00,2253.00,2207.00,2235.10,2227.515341458696072741,25845,2298,57570134.00,6613,25.59,46.00,-14.90
20-July-2021,2314.70,2314.70,2188.80,2200.10,2235.407370264247055078,62820,4415,140428291.00,16571,26.38,125.90,-114.60
19-July-2021,2302.10,2347.95,2277.15,2299.90,2336.599022847010498654,78391,2581,183168334.00,52515,66.99,70.80,-2.20
16-July-2021,2291.00,2379.55,2282.45,2351.95,2342.533448884341098221,95773,5635,224351456.00,26805,27.99,97.10,60.95
15-July-2021,2301.00,2330.55,2270.20,2278.55,2295.179932853256136599,166501,4430,382149754.00,10220,6.14,60.35,-22.45
14-July-2021,2320.00,2324.80,2280.00,2291.45,2301.060708379272326350,101584,3177,233750951.00,13001,12.80,44.80,-28.55
13-July-2021,2313.00,2331.60,2313.00,2322.30,2319.202188807190362025,99689,1547,231198947.00,10809,10.84,18.60,9.30
12-July-2021,2325.00,2351.50,2303.80,2307.70,2317.030068582440628011,70572,2046,163517446.00,49336,69.91,47.70,-17.30
9-July-2021,2316.00,2348.35,2296.60,2312.65,2321.199882000927135572,23729,1800,55079752.00,3745,15.78,51.75,-3.35
8-July-2021,2332.50,2383.80,2311.05,2319.00,2343.983044235039913570,33322,2033,78106203.00,4056,12.17,72.75,-13.50
7-July-2021,2355.00,2366.15,2317.05,2328.10,2334.544528196538246789,21492,1662,50174031.00,2272,10.57,49.10,-26.90
6-July-2021,2383.00,2403.45,2342.50,2348.70,2372.145200706525684144,41329,3628,98038389.00,6770,16.38,60.95,-34.30
5-July-2021,2448.50,2448.50,2403.00,2411.20,2418.665968312164462485,45822,2582,110828112.00,20593,44.94,45.50,-37.30
2-July-2021,2424.00,2450.00,2395.95,2405.90,2424.883574766355140186,42800,3317,103785017.00,8192,19.14,54.05,-18.10
