Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2021,3831.00,3858.00,3755.00,3828.80,3797.040277201919090209,16883,2456,64105431.00,2148,12.72,103.00,-2.20
25-August-2021,3735.00,3891.00,3684.70,3824.95,3813.399010064345817521,60610,8562,231130114.00,14494,23.91,206.30,89.95
24-August-2021,3800.00,3838.00,3656.85,3701.75,3709.032819701131232251,21481,3230,79673734.00,3785,17.62,181.15,-98.25
23-August-2021,3975.50,4000.10,3766.05,3790.20,3840.804684047724259832,33945,6120,130376115.00,8185,24.11,234.05,-185.30
20-August-2021,4039.00,4097.00,3918.15,3968.90,4001.601931296501503878,31585,5652,126390597.00,5589,17.70,178.85,-70.10
18-August-2021,3918.00,4166.40,3918.00,4041.10,4073.956257691262725543,62571,8230,254911517.00,5526,8.83,248.40,123.10
17-August-2021,3825.00,3939.95,3737.25,3889.75,3863.321484591809647916,41439,5430,160092179.00,15494,37.39,202.70,64.75
16-August-2021,3790.00,3825.75,3731.45,3752.35,3789.326595484554568424,12269,1539,46491248.00,2611,21.28,94.30,-37.65
13-August-2021,3755.00,3796.00,3735.00,3781.20,3771.302695605159496408,12947,1511,48827056.00,2425,18.73,61.00,26.20
12-August-2021,3693.45,3749.70,3614.35,3739.80,3698.296829785865860716,15551,2240,57512214.00,3596,23.12,135.35,46.35
11-August-2021,3780.00,3807.55,3592.00,3673.00,3674.457391865719819238,21686,4184,79684283.00,4581,21.12,215.55,-107.00
10-August-2021,3795.00,3842.00,3722.65,3752.10,3758.937905279769996406,63999,4533,240568267.00,10541,16.47,119.35,-42.90
9-August-2021,3705.00,3765.00,3685.20,3703.95,3728.390089197224975222,5045,946,18809728.00,707,14.01,79.80,-1.05
6-August-2021,3696.00,3732.40,3692.00,3715.50,3714.727286447328705101,6626,997,24613783.00,994,15.00,40.40,19.50
5-August-2021,3750.00,3750.65,3686.15,3691.00,3713.394004860923575479,11109,1985,41252094.00,2805,25.25,64.50,-59.00
4-August-2021,3808.00,3808.00,3698.05,3732.55,3736.909767354243194876,10617,1530,39674771.00,1818,17.12,109.95,-75.45
3-August-2021,3766.00,3829.10,3725.95,3783.85,3778.412514034027118058,23158,2977,87500477.00,5885,25.41,103.15,17.85
2-August-2021,3790.00,3790.00,3725.00,3734.05,3749.561189232623543591,12445,2325,46663289.00,4558,36.63,65.00,-55.95
30-July-2021,3760.00,3814.20,3725.00,3775.60,3784.977481818978358012,34239,4283,129593844.00,6432,18.79,89.20,15.60
29-July-2021,3660.00,3740.00,3633.15,3723.25,3699.032892830232423346,34506,4457,127638829.00,8376,24.27,106.85,63.25
28-July-2021,3670.00,3692.05,3572.15,3661.15,3634.313419070553876108,19517,2433,70930895.00,2342,12.00,119.90,-8.85
27-July-2021,3595.00,3705.10,3580.15,3669.00,3670.166939805181652457,54307,6538,199315756.00,12914,23.78,124.95,74.00
26-July-2021,3515.00,3616.60,3492.70,3558.45,3567.337769774051042516,390929,7062,1394575787.00,354396,90.65,123.90,43.45
23-July-2021,3419.50,3638.40,3399.50,3569.55,3556.274090828881723534,124674,12326,443374916.00,12314,9.88,238.90,150.05
22-July-2021,3215.00,3449.90,3208.20,3429.70,3373.019583507862879246,193377,14937,652264408.00,23626,12.22,241.70,214.70
