Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2021,3690.05,3718.25,3672.05,3691.85,3692.817366059646344681,7578,985,27984170.00,2178,28.74,46.20,1.80
25-August-2021,3739.95,3759.40,3680.00,3689.10,3714.547134457582218776,15477,2651,57490046.00,4751,30.70,79.40,-50.85
24-August-2021,3694.30,3723.50,3658.05,3716.05,3691.991229124113901237,8323,1348,30728443.00,2199,26.42,65.45,21.75
23-August-2021,3754.00,3773.55,3648.55,3667.25,3709.234411660149306789,14065,2599,52170382.00,4398,31.27,125.00,-86.75
20-August-2021,3765.00,3824.00,3727.05,3750.95,3781.034364858599907278,17256,3329,65245529.00,6944,40.24,96.95,-14.05
18-August-2021,3815.00,3854.90,3776.55,3833.45,3825.420050698344848153,20119,2776,76963626.00,8406,41.78,78.35,18.45
17-August-2021,3748.35,3818.65,3742.65,3807.95,3776.820024321037697608,7401,1150,27952245.00,2491,33.66,76.00,59.60
16-August-2021,3838.00,3838.00,3743.15,3748.35,3767.378611490785690719,21217,3596,79932472.00,7474,35.23,94.85,-89.65
13-August-2021,3795.00,3858.25,3761.20,3826.65,3825.654852508193989222,18001,2434,68865613.00,2909,16.16,97.05,31.65
12-August-2021,3720.85,3777.20,3720.85,3766.45,3762.322357368456420939,14881,2280,55987119.00,5737,38.55,56.35,45.60
11-August-2021,3819.75,3819.75,3697.40,3727.60,3729.865003026837963274,14867,2312,55451903.00,5782,38.89,122.35,-92.15
10-August-2021,3859.00,3859.05,3787.30,3797.40,3824.894160329309983953,14333,2891,54822208.00,5547,38.70,71.75,-61.60
9-August-2021,3855.00,3898.90,3838.00,3855.15,3875.223072742096204366,22078,3465,85557175.00,7321,33.16,60.90,0.15
6-August-2021,3835.00,3871.00,3798.50,3849.40,3835.405413271245634458,10308,1657,39535359.00,2979,28.90,72.50,14.40
5-August-2021,3860.00,3862.00,3813.25,3818.70,3835.386764828913243537,11953,2296,45844378.00,4179,34.96,48.75,-41.30
4-August-2021,3838.00,3864.00,3815.05,3832.20,3833.728532875368007850,8152,1273,31252555.00,3007,36.89,48.95,-5.80
3-August-2021,3856.80,3856.80,3803.90,3828.00,3818.778049632995456134,11444,1428,43702096.00,3683,32.18,52.90,-28.80
2-August-2021,3853.00,3870.00,3813.70,3840.65,3844.002380322665961385,15124,2487,58136692.00,4699,31.07,56.30,-12.35
30-July-2021,3763.00,3857.00,3759.95,3831.05,3820.564778743382279492,10011,1586,38247674.00,2550,25.47,97.05,68.05
29-July-2021,3839.00,3839.00,3750.00,3762.80,3786.980782968995570795,13998,3020,53010157.00,7282,52.02,89.00,-76.20
28-July-2021,3838.30,3838.30,3781.40,3820.50,3806.260897974423597498,10713,1141,40776473.00,4064,37.94,56.90,-17.80
27-July-2021,3848.30,3859.70,3812.65,3820.45,3838.472844982615993286,8341,1543,32016702.00,2940,35.25,47.05,-27.85
26-July-2021,3846.75,3867.30,3831.70,3836.15,3847.456292229729729729,14208,2610,54664659.00,5667,39.89,35.60,-10.60
23-July-2021,3899.00,3924.80,3826.45,3844.20,3865.075957727873183619,18168,2679,70220700.00,4369,24.05,98.35,-54.80
22-July-2021,3935.00,4012.80,3786.40,3852.60,3921.447105656725609219,45468,6052,178300357.00,5254,11.56,226.40,-82.40
